 1760  #UTIL: 307
 1760 1522  #UTIL: 305
 1517  #UTIL: 1587
 1517 452  #UTIL: 1262
 1517 1775  #UTIL: 1280
 637  #UTIL: 561
 637 657  #UTIL: 883
 637 657 25  #UTIL: 1315
 637 657 25 1753  #UTIL: 1555
 637 657 1753  #UTIL: 1123
 637 25  #UTIL: 993
 637 25 1753  #UTIL: 1233
 637 1753  #UTIL: 801
 657  #UTIL: 322
 657 25  #UTIL: 754
 657 25 1753  #UTIL: 994
 657 1753  #UTIL: 562
 25  #UTIL: 648
 25 1753  #UTIL: 672
 25 1619  #UTIL: 248
 1753  #UTIL: 240
 730  #UTIL: 73
 730 1769  #UTIL: 110
 1769  #UTIL: 92
 618  #UTIL: 400
 114  #UTIL: 1170
 114 80  #UTIL: 1192
 114 80 2148  #UTIL: 1673
 114 2148  #UTIL: 1651
 80 2148  #UTIL: 503
 2148  #UTIL: 481
 377  #UTIL: 971
 377 1678  #UTIL: 1016
 1678  #UTIL: 45
 1367  #UTIL: 58
 1367 130  #UTIL: 156
 130  #UTIL: 98
 1613  #UTIL: 270
 680  #UTIL: 188
 680 1659  #UTIL: 1405
 1659  #UTIL: 1217
 1206  #UTIL: 7302
 1206 576  #UTIL: 18999
 576  #UTIL: 11697
 1422  #UTIL: 488
 1567  #UTIL: 260
 1567 1715  #UTIL: 298
 1567 1715 189  #UTIL: 367
 1567 189  #UTIL: 329
 1715  #UTIL: 38
 1715 189  #UTIL: 107
 189  #UTIL: 69
 177  #UTIL: 139
 1498  #UTIL: 324
 1498 1574  #UTIL: 486
 1574  #UTIL: 162
 1522  #UTIL: 2287
 1522 2512  #UTIL: 2120
 1522 2512 1810  #UTIL: 2167
 1522 1810  #UTIL: 2080
 2512  #UTIL: 261
 2512 1810  #UTIL: 134
 2512 1636  #UTIL: 181
 1810  #UTIL: 47
 596  #UTIL: 254
 596 1669  #UTIL: 273
 585  #UTIL: 341
 585 889  #UTIL: 366
 585 889 2181  #UTIL: 748
 585 2181  #UTIL: 723
 889 2181  #UTIL: 407
 2181  #UTIL: 382
 144  #UTIL: 147
 144 1415  #UTIL: 1281
 1415  #UTIL: 1134
 1616  #UTIL: 31
 452  #UTIL: 970
 452 295  #UTIL: 353
 452 1619  #UTIL: 388
 452 1619 531  #UTIL: 842
 452 366  #UTIL: 1142
 452 366 531  #UTIL: 1596
 452 531  #UTIL: 777
 295  #UTIL: 137
 1619  #UTIL: 194
 1619 531  #UTIL: 519
 428  #UTIL: 4536
 428 421  #UTIL: 6563
 421  #UTIL: 2027
 727  #UTIL: 305
 1817  #UTIL: 110
 2513  #UTIL: 522
 2513 1775  #UTIL: 606
 2513 1775 1673  #UTIL: 622
 2513 1775 1673 41  #UTIL: 747
 2513 1775 41  #UTIL: 731
 2513 1673  #UTIL: 538
 2513 1673 41  #UTIL: 663
 2513 41  #UTIL: 647
 1775  #UTIL: 210
 1775 1673  #UTIL: 100
 1775 1673 41  #UTIL: 225
 1775 41  #UTIL: 209
 1673 41  #UTIL: 141
 41  #UTIL: 125
 1922  #UTIL: 971
 1922 1762  #UTIL: 1002
 1762  #UTIL: 31
 55  #UTIL: 594
 55 1627  #UTIL: 604
 1458  #UTIL: 216
 1458 403  #UTIL: 594
 403  #UTIL: 378
 1507  #UTIL: 721
 416  #UTIL: 2592
 416 447  #UTIL: 2705
 447  #UTIL: 113
 1595  #UTIL: 31
 1595 1626  #UTIL: 324
 1595 1626 296  #UTIL: 705
 1595 296  #UTIL: 412
 1626  #UTIL: 293
 1626 296  #UTIL: 674
 296  #UTIL: 381
 1052  #UTIL: 2516
 1052 1569  #UTIL: 3000
 1569  #UTIL: 484
 2499  #UTIL: 81
 2499 369  #UTIL: 1214
 369  #UTIL: 1133
 1258  #UTIL: 39
 504  #UTIL: 581
 1750  #UTIL: 73
 1750 2492  #UTIL: 122
 1750 2492 1767  #UTIL: 251
 1750 1767  #UTIL: 202
 2492  #UTIL: 49
 2492 1767  #UTIL: 178
 1767  #UTIL: 129
 1755  #UTIL: 64
 2072  #UTIL: 140
 183  #UTIL: 59
 183 1265  #UTIL: 162
 183 1265 1496  #UTIL: 318
 183 1265 1496 1732  #UTIL: 396
 183 1265 1732  #UTIL: 240
 183 1496  #UTIL: 215
 183 1496 1732  #UTIL: 293
 183 1732  #UTIL: 137
 1265  #UTIL: 103
 1265 1496  #UTIL: 259
 1265 1496 1732  #UTIL: 337
 1265 1732  #UTIL: 181
 1496  #UTIL: 156
 1496 1732  #UTIL: 234
 1732  #UTIL: 78
 1469  #UTIL: 648
 433  #UTIL: 2592
 433 182  #UTIL: 2721
 433 182 185  #UTIL: 2834
 433 185  #UTIL: 2705
 182  #UTIL: 129
 182 185  #UTIL: 242
 185  #UTIL: 113
 366  #UTIL: 819
 366 531  #UTIL: 1273
 531  #UTIL: 454
 1600  #UTIL: 219
 1600 1503  #UTIL: 1672
 1600 1503 426  #UTIL: 2897
 1600 426  #UTIL: 1444
 1503  #UTIL: 1453
 1503 426  #UTIL: 2678
 426  #UTIL: 1225
 1078  #UTIL: 678
 202  #UTIL: 1489
 141  #UTIL: 1176
 141 474  #UTIL: 1272
 141 474 444  #UTIL: 2501
 141 444  #UTIL: 2405
 474  #UTIL: 96
 474 444  #UTIL: 1325
 444  #UTIL: 1229
 1485  #UTIL: 248
 1497  #UTIL: 288
 1718  #UTIL: 38
 1718 18  #UTIL: 216
 1718 18 987  #UTIL: 350
 1718 987  #UTIL: 172
 18  #UTIL: 178
 18 987  #UTIL: 312
 987  #UTIL: 134
 463  #UTIL: 1242
 1699 1449  #UTIL: 825
 1449  #UTIL: 810
 1624  #UTIL: 586
 1624 396  #UTIL: 2323
 396  #UTIL: 1737
 1761  #UTIL: 79
 1690  #UTIL: 102
 362  #UTIL: 1737
 362 605  #UTIL: 2044
 362 605 446  #UTIL: 2475
 362 605 446 1450  #UTIL: 2641
 362 605 446 1450 181  #UTIL: 2920
 362 605 446 181  #UTIL: 2754
 362 605 1450  #UTIL: 2210
 362 605 1450 181  #UTIL: 2489
 362 605 181  #UTIL: 2323
 362 446  #UTIL: 2168
 362 446 1450  #UTIL: 2334
 362 446 1450 181  #UTIL: 2613
 362 446 181  #UTIL: 2447
 362 1450  #UTIL: 1903
 362 1450 181  #UTIL: 2182
 362 181  #UTIL: 2016
 605  #UTIL: 307
 605 446  #UTIL: 738
 605 446 1450  #UTIL: 904
 605 446 1450 181  #UTIL: 1183
 605 446 181  #UTIL: 1017
 605 1450  #UTIL: 473
 605 1450 181  #UTIL: 752
 605 181  #UTIL: 586
 446  #UTIL: 431
 446 1450  #UTIL: 597
 446 1450 181  #UTIL: 876
 446 181  #UTIL: 710
 1450  #UTIL: 166
 1450 181  #UTIL: 445
 181  #UTIL: 279
 1389  #UTIL: 39
 1012  #UTIL: 428
 1012 405  #UTIL: 1938
 1012 405 1571  #UTIL: 2153
 1012 405 1571 1386  #UTIL: 2211
 1012 405 1386  #UTIL: 1996
 1012 1571  #UTIL: 643
 1012 1571 1386  #UTIL: 701
 1012 1386  #UTIL: 486
 405  #UTIL: 1510
 405 1571  #UTIL: 1725
 405 1571 1386  #UTIL: 1783
 405 1386  #UTIL: 1568
 1571  #UTIL: 215
 1571 1386  #UTIL: 273
 1386  #UTIL: 58
 1207  #UTIL: 1016
 322  #UTIL: 598
 322 438  #UTIL: 1213
 438  #UTIL: 3073
 438 1317  #UTIL: 2471
 438 1317 720  #UTIL: 2629
 438 720  #UTIL: 2616
 1360  #UTIL: 189
 1666  #UTIL: 34
 1666 445  #UTIL: 1242
 445  #UTIL: 1208
 844 336  #UTIL: 2278
 844 336 1638  #UTIL: 2286
 336  #UTIL: 2265
 336 1638  #UTIL: 2273
 815 2489  #UTIL: 34
 708  #UTIL: 76
 708 757  #UTIL: 91
 1776  #UTIL: 42
 1776 1204  #UTIL: 3252
 1776 1204 1248  #UTIL: 3277
 1776 1248  #UTIL: 67
 1204  #UTIL: 3210
 1204 1248  #UTIL: 3235
 1317 720  #UTIL: 171
 720  #UTIL: 158
 151  #UTIL: 1585
 1701 419  #UTIL: 198
 1701 419 1657  #UTIL: 392
 1701 419 1657 459  #UTIL: 789
 1701 419 1657 459 1195  #UTIL: 1850
 1701 419 1657 1195  #UTIL: 1453
 1701 419 459  #UTIL: 595
 1701 419 459 1195  #UTIL: 1656
 1701 419 1195  #UTIL: 1259
 1701 1657  #UTIL: 211
 1701 1657 459  #UTIL: 608
 1701 1657 459 1195  #UTIL: 1669
 1701 1657 1195  #UTIL: 1272
 1701 459  #UTIL: 414
 1701 459 1195  #UTIL: 1475
 1701 1195  #UTIL: 1078
 419  #UTIL: 181
 419 1657  #UTIL: 375
 419 1657 459  #UTIL: 772
 419 1657 459 1195  #UTIL: 1833
 419 1657 1195  #UTIL: 1436
 419 459  #UTIL: 578
 419 459 1195  #UTIL: 1639
 419 1195  #UTIL: 1242
 1657  #UTIL: 194
 1657 459  #UTIL: 591
 1657 459 1195  #UTIL: 1652
 1657 1195  #UTIL: 1255
 459  #UTIL: 397
 459 1195  #UTIL: 1458
 1195  #UTIL: 1061
 2490 2206  #UTIL: 1298
 2206  #UTIL: 1276
 1915  #UTIL: 2140
 601  #UTIL: 1133
 601 1118  #UTIL: 2396
 1118  #UTIL: 1263
 1612  #UTIL: 486
 1612 1997  #UTIL: 583
 1612 1997 991  #UTIL: 1121
 1612 1997 991 511  #UTIL: 1315
 1612 1997 991 511 1584  #UTIL: 1320
 1612 1997 991 1584  #UTIL: 1126
 1612 1997 511  #UTIL: 777
 1612 1997 511 1584  #UTIL: 782
 1612 1997 1584  #UTIL: 588
 1612 991  #UTIL: 1024
 1612 991 511  #UTIL: 1218
 1612 991 511 1584  #UTIL: 1223
 1612 991 1584  #UTIL: 1029
 1612 511  #UTIL: 680
 1612 511 1584  #UTIL: 685
 1612 1584  #UTIL: 491
 1997  #UTIL: 97
 1997 991  #UTIL: 635
 1997 991 511  #UTIL: 829
 1997 991 511 1584  #UTIL: 834
 1997 991 1584  #UTIL: 640
 1997 511  #UTIL: 291
 1997 511 1584  #UTIL: 296
 1997 1584  #UTIL: 102
 991  #UTIL: 538
 991 511  #UTIL: 732
 991 511 1584  #UTIL: 737
 991 1584  #UTIL: 543
 511  #UTIL: 194
 511 1584  #UTIL: 199
 89  #UTIL: 100
 89 436  #UTIL: 1004
 89 436 102  #UTIL: 1066
 89 436 102 342  #UTIL: 2360
 89 436 342  #UTIL: 2298
 89 102  #UTIL: 162
 89 102 342  #UTIL: 1456
 89 342  #UTIL: 1394
 436  #UTIL: 904
 436 102  #UTIL: 966
 436 102 342  #UTIL: 2260
 436 342  #UTIL: 2198
 102  #UTIL: 62
 102 342  #UTIL: 1356
 342  #UTIL: 1294
 1640 562  #UTIL: 442
 562  #UTIL: 427
 2453  #UTIL: 44
 2453 2517  #UTIL: 46
 112  #UTIL: 167
 112 859  #UTIL: 296
 112 859 1605  #UTIL: 684
 112 859 1605 1376  #UTIL: 850
 112 859 1605 1376 1680  #UTIL: 853
 112 859 1605 1680  #UTIL: 687
 112 859 1376  #UTIL: 462
 112 859 1376 1680  #UTIL: 465
 112 859 1680  #UTIL: 299
 112 1605  #UTIL: 555
 112 1605 1376  #UTIL: 721
 112 1605 1376 1680  #UTIL: 724
 112 1605 1680  #UTIL: 558
 112 1376  #UTIL: 333
 112 1376 1680  #UTIL: 336
 112 1680  #UTIL: 170
 859  #UTIL: 129
 859 1605  #UTIL: 517
 859 1605 1376  #UTIL: 683
 859 1605 1376 1680  #UTIL: 686
 859 1605 1680  #UTIL: 520
 859 1376  #UTIL: 295
 859 1376 1680  #UTIL: 298
 859 1680  #UTIL: 132
 1605  #UTIL: 388
 1605 1376  #UTIL: 554
 1605 1376 1680  #UTIL: 557
 1605 1680  #UTIL: 391
 1376  #UTIL: 166
 1376 1680  #UTIL: 169
 553  #UTIL: 3398
 553 1322  #UTIL: 3416
